age,education,black,married,nodegree,re74,re75,re78,hispanic,sample,treat,educ_cat4,sample_id
33,12,0,1,0,18250.5703125,20825.033203125,22516.119140625,0,CPS,0,2,2
33,12,0,1,0,0,0,0,0,CPS,0,2,2
33,12,0,1,0,25415.609375,22608.193359375,22100.87890625,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,19884.599609375,20529.62890625,22191.01953125,0,CPS,0,2,2
33,12,0,1,0,19882.638671875,19754.419921875,19501.556640625,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,23383.40234375,24740.09765625,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,21081.048828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,0,0,0,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,24951.263671875,11169.822265625,20063.09375,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,20270.57421875,21723.7734375,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,25617.4140625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,2,2
33,12,0,1,0,0,0,0,0,CPS,0,2,2
33,12,0,1,0,18738.427734375,19287.14453125,22167.376953125,0,CPS,0,2,2
33,12,0,1,0,14257.5849609375,0,9297.85546875,0,CPS,0,2,2
33,12,0,1,0,21404.990234375,16759.208984375,16336.267578125,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,21638.142578125,21832.984375,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,0,0,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,20533.208984375,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,0,13964.5166015625,8423.041015625,0,CPS,0,2,2
33,12,0,1,0,24104.859375,24010.015625,24216.982421875,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,13355.6923828125,0,CPS,0,2,2
33,12,0,1,0,23229.06640625,22830.193359375,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
33,12,0,1,0,0,0,0,0,CPS,0,2,2
33,10,0,1,1,24586.83984375,24076.2578125,25458.2734375,0,CPS,0,1,2
40,9,0,1,1,25862.322265625,19245.966796875,23452.998046875,0,CPS,0,1,2
40,9,0,1,1,25537.083984375,21666.484375,21870.353515625,0,CPS,0,1,2
40,9,0,1,1,16091.4580078125,14571.435546875,15832.3623046875,0,CPS,0,1,2
32,18,0,1,0,5785.71484375,8427.048828125,12508.955078125,0,CPS,0,4,2
32,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,18,0,1,0,25860.36328125,25243.548828125,25564.669921875,0,CPS,0,4,2
32,18,0,1,0,18111.462890625,19013.2265625,21827.5,0,CPS,0,4,2
32,18,0,1,0,1332.3013916015625,1058.0806884765625,1279.711181640625,0,CPS,0,4,2
32,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,18,0,1,0,6451.86572265625,25243.548828125,4773.056640625,0,CPS,0,4,2
32,18,0,1,0,0,0,0,0,CPS,0,4,2
32,18,0,1,0,13795.197265625,10679.2744140625,12201.587890625,0,CPS,0,4,2
40,8,0,1,1,12919.4052734375,4679.9033203125,18136.138671875,0,CPS,0,1,2
40,8,0,1,1,13728.58203125,15719.0322265625,13973.3828125,0,CPS,0,1,2
40,8,0,1,1,14641.6005859375,13892.9033203125,13815.265625,0,CPS,0,1,2
40,8,0,1,1,22462.994140625,14652,14459.5546875,0,CPS,0,1,2
29,12,1,1,0,17308.162109375,5473.01611328125,21731.447265625,0,CPS,0,2,2
33,8,0,1,1,25862.322265625,22382.61328125,25564.669921875,0,CPS,0,1,2
46,12,0,0,0,15466.4521484375,15305.4677734375,16312.6240234375,0,CPS,0,2,2
46,10,0,0,1,20145.181640625,16961.515625,4285.4072265625,0,CPS,0,1,2
32,17,0,1,0,20470.419921875,20615.564453125,24252.44921875,0,CPS,0,4,2
32,17,0,1,0,0,0,0,0,CPS,0,4,2
32,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,17,0,1,0,9324.150390625,8419.88671875,12059.7265625,0,CPS,0,4,2
32,17,0,1,0,25689.90625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,24281.193359375,23544.533203125,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,25862.322265625,8593.548828125,13578.8291015625,0,CPS,0,4,2
32,16,0,1,0,21003.33984375,23157.822265625,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,0,0,0,0,CPS,0,4,2
32,16,0,1,0,18144.76953125,20363.12890625,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,25274.541015625,24731.515625,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,3463.983642578125,0,0,0,CPS,0,4,2
32,16,0,1,0,12768.5419921875,15914.177734375,9105.7509765625,0,CPS,0,4,2
32,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,4,2
32,16,0,1,0,22525.689453125,22712.033203125,25564.669921875,0,CPS,0,4,2
32,16,0,1,0,0,0,0,0,CPS,0,4,2
55,18,0,0,0,9714.044921875,9476.177734375,14481.720703125,0,CPS,0,4,2
48,14,0,1,0,25862.322265625,18572.806640625,0,0,CPS,0,3,2
33,13,0,1,0,0,0,13301.0166015625,1,CPS,0,3,2
17,11,1,0,1,1054.0855712890625,2850.193603515625,10293.84375,0,CPS,0,1,2
32,15,0,1,0,0,0,0,0,CPS,0,3,2
32,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
40,5,0,1,1,25862.322265625,25243.548828125,21252.6640625,0,CPS,0,1,2
40,10,0,1,1,12946.8349609375,5763.04833984375,18131.705078125,1,CPS,0,1,2
33,12,0,1,0,25862.322265625,21245.7578125,25564.669921875,1,CPS,0,2,2
33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,1,CPS,0,2,2
33,12,0,1,0,23963.79296875,13712.0810546875,23973.158203125,1,CPS,0,2,2
44,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
48,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
48,11,0,1,1,0,0,0,0,CPS,0,1,2
48,11,0,1,1,23432.830078125,21224.2734375,18552.857421875,0,CPS,0,1,2
48,11,0,1,1,18571.890625,18692.7578125,19440.970703125,0,CPS,0,1,2
48,11,0,1,1,25862.322265625,25243.548828125,23724.900390625,0,CPS,0,1,2
48,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
32,14,0,1,0,23460.259765625,17751.048828125,25564.669921875,0,CPS,0,3,2
32,14,0,1,0,21269.80078125,1306.9354248046875,16385.033203125,0,CPS,0,3,2
32,14,0,1,0,0,0,0,0,CPS,0,3,2
32,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
32,14,0,1,0,25053.14453125,25243.548828125,25564.669921875,0,CPS,0,3,2
32,14,0,1,0,0,0,0,0,CPS,0,3,2
32,14,0,1,0,24134.248046875,22416.62890625,25564.669921875,0,CPS,0,3,2
32,14,0,1,0,25854.484375,25243.548828125,24589.37109375,0,CPS,0,3,2
32,14,0,1,0,22651.083984375,25243.548828125,25564.669921875,0,CPS,0,3,2
32,14,0,1,0,24314.501953125,24663.484375,25564.669921875,0,CPS,0,3,2
32,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
32,14,0,1,0,1183.3970947265625,528.1451416015625,478.7834167480469,0,CPS,0,3,2
32,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
32,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
32,14,0,1,0,25862.322265625,25243.548828125,8884.091796875,0,CPS,0,3,2
32,14,0,1,0,24196.9453125,24325.11328125,24122.408203125,0,CPS,0,3,2
32,14,0,1,0,25478.3046875,25243.548828125,0,0,CPS,0,3,2
55,16,0,0,0,18863.8203125,18689.177734375,14601.416015625,0,CPS,0,4,2
48,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
48,12,0,1,0,0,0,1491.026123046875,0,CPS,0,2,2
48,10,0,1,1,25862.322265625,13692.38671875,24434.208984375,0,CPS,0,1,2
48,10,0,1,1,25862.322265625,24201.580078125,25564.669921875,0,CPS,0,1,2
48,10,0,1,1,18323.0625,17378.662109375,17583.46875,0,CPS,0,1,2
47,13,1,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
32,13,0,1,0,14106.720703125,12890.322265625,14718.15625,0,CPS,0,3,2
32,13,0,1,0,22751.005859375,24624.09765625,25564.669921875,0,CPS,0,3,2
32,13,0,1,0,25862.322265625,0,0,0,CPS,0,3,2
32,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
32,13,0,1,0,0,0,0,0,CPS,0,3,2
32,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
32,13,0,1,0,22799.98828125,21709.451171875,16463.3515625,0,CPS,0,3,2
32,13,0,1,0,18134.97265625,20400.7265625,24349.978515625,0,CPS,0,3,2
32,13,0,1,0,2846.814697265625,10935.2900390625,25564.669921875,0,CPS,0,3,2
47,11,1,1,1,15488.00390625,9968.5166015625,17960.2890625,0,CPS,0,1,2
32,11,0,1,1,18613.03515625,7483.54833984375,14796.4765625,0,CPS,0,1,2
40,8,0,1,1,22451.23828125,21779.2734375,19278.419921875,1,CPS,0,1,2
54,11,0,1,1,18875.576171875,11490.2900390625,0,0,CPS,0,1,2
54,11,0,1,1,15971.943359375,9744.7255859375,0,0,CPS,0,1,2
32,12,0,1,0,21812.517578125,14354.806640625,25564.669921875,0,CPS,0,2,2
43,13,1,1,0,20002.154296875,10093.8388671875,19959.65234375,0,CPS,0,3,2
44,16,0,1,0,11167.8203125,18472.548828125,3565.754150390625,0,CPS,0,4,2
48,9,0,1,1,8563.955078125,4794.48388671875,0,0,CPS,0,1,2
48,9,0,1,1,11530.28515625,14195.4677734375,0,0,CPS,0,1,2
48,9,0,1,1,25862.322265625,13146.3388671875,25564.669921875,0,CPS,0,1,2
48,9,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
48,9,0,1,1,6994.58251953125,10351.6455078125,0,0,CPS,0,1,2
48,9,0,1,1,13221.1328125,11794.6455078125,10734.2060546875,0,CPS,0,1,2
48,9,0,1,1,12987.9794921875,7814.75830078125,4071.13671875,0,CPS,0,1,2
32,12,0,1,0,22884.236328125,25168.35546875,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,1526.268798828125,14451.4833984375,0,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,17432.37109375,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,25542.9609375,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,3072.13037109375,6393.24169921875,8975.7109375,0,CPS,0,2,2
32,12,0,1,0,13518.94140625,6702.9677734375,0,0,CPS,0,2,2
32,12,0,1,0,0,0,0,0,CPS,0,2,2
32,12,0,1,0,22398.337890625,25243.548828125,25311.978515625,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,24212.322265625,0,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,11816.337890625,3765.04833984375,16099.8310546875,0,CPS,0,2,2
32,12,0,1,0,18611.076171875,17869.208984375,18187.859375,0,CPS,0,2,2
32,12,0,1,0,16771.32421875,19167.193359375,17946.98828125,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,24506.6171875,0,CPS,0,2,2
32,12,0,1,0,14473.103515625,20302.2578125,12680.3720703125,0,CPS,0,2,2
32,12,0,1,0,1338.17919921875,2227.161376953125,799.4500732421875,0,CPS,0,2,2
32,12,0,1,0,23515.12109375,19380.2421875,21651.650390625,0,CPS,0,2,2
32,12,0,1,0,20456.705078125,22987.7421875,23144.154296875,0,CPS,0,2,2
32,12,0,1,0,24490.8359375,2717.709716796875,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,1737.86962890625,707.17742919921875,1171.837158203125,0,CPS,0,2,2
32,12,0,1,0,25625.25,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,24763.173828125,16718.033203125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,16996.638671875,13833.822265625,0,0,CPS,0,2,2
32,12,0,1,0,5779.8369140625,6978.67724609375,24231.759765625,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,4862.900390625,7617.82275390625,5928.63916015625,0,CPS,0,2,2
32,12,0,1,0,23775.703125,24878.322265625,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,9288.8837890625,20907.38671875,16096.8759765625,0,CPS,0,2,2
32,12,0,1,0,13728.58203125,15230.2744140625,16531.328125,0,CPS,0,2,2
32,12,0,1,0,19678.875,19707.87109375,23389.45703125,0,CPS,0,2,2
32,12,0,1,0,0,0,0,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,16158.0732421875,4706.75830078125,12204.5439453125,0,CPS,0,2,2
32,12,0,1,0,22406.17578125,23743.2578125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,3418.920654296875,6174.82275390625,0,0,CPS,0,2,2
32,12,0,1,0,16536.2109375,6416.51611328125,14972.3251953125,0,CPS,0,2,2
32,12,0,1,0,0,0,0,0,CPS,0,2,2
32,12,0,1,0,25660.517578125,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,21062.1171875,20064.14453125,22335.837890625,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,19880.6796875,14113.11328125,22621.0390625,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,918.8961181640625,0,11.821812629699707,0,CPS,0,2,2
32,12,0,1,0,19528.01171875,19040.080078125,23617.025390625,0,CPS,0,2,2
32,12,0,1,0,20678.1015625,19913.7578125,21987.09375,0,CPS,0,2,2
32,12,0,1,0,17517.8046875,11578.0166015625,14542.3076171875,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,19800.349609375,20515.306640625,0,0,CPS,0,2,2
32,12,0,1,0,0,25243.548828125,2365.84033203125,0,CPS,0,2,2
32,12,0,1,0,25780.033203125,22903.59765625,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,21056.240234375,9583.5966796875,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,24675.005859375,23046.822265625,23597.81640625,0,CPS,0,2,2
32,12,0,1,0,6710.48876953125,21072.09765625,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,10339.05078125,13268.0810546875,4424.3134765625,0,CPS,0,2,2
32,12,0,1,0,18056.603515625,16003.693359375,18520.34765625,0,CPS,0,2,2
32,12,0,1,0,17290.529296875,18354.38671875,21561.5078125,0,CPS,0,2,2
32,12,0,1,0,19198.85546875,19194.048828125,0,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,21691.04296875,19990.7421875,17320.43359375,0,CPS,0,2,2
32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
32,12,0,1,0,25258.8671875,25243.548828125,24796.251953125,0,CPS,0,2,2
32,12,0,1,0,17989.98828125,22772.90234375,25564.669921875,0,CPS,0,2,2
32,10,0,1,1,21434.37890625,19083.048828125,17933.689453125,0,CPS,0,1,2
32,10,0,1,1,20973.951171875,21269.033203125,22683.103515625,0,CPS,0,1,2
32,10,0,1,1,20915.173828125,11150.12890625,13787.1884765625,0,CPS,0,1,2
54,10,0,1,1,10041.2421875,14231.2744140625,9314.1103515625,0,CPS,0,1,2
31,18,0,1,0,16007.2099609375,17179.935546875,0,0,CPS,0,4,2
31,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
31,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
31,18,0,1,0,16263.8740234375,17455.64453125,20283.275390625,0,CPS,0,4,2
31,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
31,18,0,1,0,22950.8515625,25243.548828125,25564.669921875,0,CPS,0,4,2
48,8,0,1,1,25862.322265625,23752.208984375,22205.796875,0,CPS,0,1,2
48,8,0,1,1,22233.759765625,20402.515625,0,0,CPS,0,1,2
48,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
48,8,0,1,1,3663.828857421875,0,0,0,CPS,0,1,2
48,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
48,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
49,18,0,0,0,4038.048828125,3591.38720703125,2927.37646484375,0,CPS,0,4,2
49,18,0,0,0,13722.705078125,13719.2421875,16984.98828125,0,CPS,0,4,2
49,18,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
32,9,0,1,1,19714.142578125,16137.9677734375,25564.669921875,0,CPS,0,1,2
32,9,0,1,1,20348.9453125,22876.7421875,25564.669921875,0,CPS,0,1,2
31,17,0,1,0,20102.078125,20216.322265625,25442.017578125,0,CPS,0,4,2
31,17,0,1,0,19984.521484375,21999.484375,25564.669921875,0,CPS,0,4,2
31,17,0,1,0,2057.230224609375,6119.32275390625,0,0,CPS,0,4,2
31,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
31,17,0,1,0,24653.455078125,24128.177734375,22991.947265625,0,CPS,0,4,2
31,17,0,1,0,4173.23828125,11552.951171875,23504.71875,0,CPS,0,4,2
31,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
31,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
55,11,0,0,1,0,0,0,0,CPS,0,1,2
44,14,0,1,0,18758.01953125,19530.62890625,23747.06640625,0,CPS,0,3,2
48,7,0,1,1,23636.59375,23190.048828125,25564.669921875,0,CPS,0,1,2
48,7,0,1,1,5734.77392578125,3419.51611328125,8594.4580078125,0,CPS,0,1,2
48,7,0,1,1,22314.08984375,23000.2734375,22127.478515625,0,CPS,0,1,2
39,17,0,1,0,25862.322265625,25243.548828125,24116.498046875,0,CPS,0,4,2
39,17,0,1,0,25862.322265625,18553.11328125,25564.669921875,0,CPS,0,4,2
39,17,0,1,0,22237.677734375,24795.966796875,15007.791015625,0,CPS,0,4,2
55,12,0,0,0,25862.322265625,25243.548828125,23454.4765625,0,CPS,0,2,2
19,12,0,1,0,5985.56005859375,13278.822265625,0,0,CPS,0,2,2
19,12,0,1,0,0,1656.04833984375,13760.58984375,0,CPS,0,2,2
31,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
31,16,0,1,0,21865.41796875,21072.09765625,24137.185546875,0,CPS,0,4,2
31,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
31,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
31,16,0,1,0,25470.46875,25243.548828125,25564.669921875,0,CPS,0,4,2
31,16,0,1,0,9014.5869140625,18286.35546875,4811.4775390625,0,CPS,0,4,2
31,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
31,16,0,1,0,9331.9873046875,2365.01611328125,0,0,CPS,0,4,2
31,16,0,1,0,0,0,0,0,CPS,0,4,2
31,16,0,1,0,13111.4130859375,16171.9833984375,13886.1962890625,0,CPS,0,4,2
31,16,0,1,0,25862.322265625,25243.548828125,2365.84033203125,0,CPS,0,4,2
31,16,0,1,0,25862.322265625,20640.62890625,1728.9400634765625,0,CPS,0,4,2
31,16,0,1,0,22351.31640625,21177.7265625,23241.68359375,0,CPS,0,4,2
31,16,0,1,0,20029.583984375,23845.306640625,25564.669921875,0,CPS,0,4,2
31,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
48,6,0,1,1,5015.72314453125,7084.306640625,13850.7314453125,0,CPS,0,1,2
20,18,0,1,0,19359.515625,21014.806640625,25564.669921875,0,CPS,0,4,2
44,11,0,1,1,5174.423828125,2866.306396484375,13468,0,CPS,0,1,2
44,11,0,1,1,7840.98583984375,12218.951171875,14419.65625,0,CPS,0,1,2
44,11,0,1,1,20705.53125,9628.3544921875,25564.669921875,0,CPS,0,1,2
39,16,0,1,0,22609.939453125,22244.7578125,4857.287109375,0,CPS,0,4,2
39,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
39,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
48,11,0,1,1,14706.2568359375,14691.38671875,15220.583984375,1,CPS,0,1,2
44,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
31,15,0,1,0,22551.16015625,23929.451171875,25564.669921875,0,CPS,0,3,2
31,15,0,1,0,19359.515625,10450.11328125,25564.669921875,0,CPS,0,3,2
31,15,0,1,0,14561.2705078125,5465.85498046875,19073.017578125,0,CPS,0,3,2
31,15,0,1,0,25490.060546875,24382.40234375,25564.669921875,0,CPS,0,3,2
31,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
55,9,0,0,1,10205.8203125,10004.322265625,10717.951171875,0,CPS,0,1,2
51,11,0,1,1,0,0,0,0,CPS,0,1,2
51,11,0,1,1,21802.720703125,21165.193359375,23411.623046875,0,CPS,0,1,2
51,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
51,11,0,1,1,20877.947265625,24047.61328125,25564.669921875,0,CPS,0,1,2
44,12,0,1,0,182.21180725097656,0,0,0,CPS,0,2,2
44,12,0,1,0,6348.0244140625,5378.12890625,0,0,CPS,0,2,2
44,12,0,1,0,6208.91650390625,25243.548828125,25564.669921875,0,CPS,0,2,2
44,12,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,2,2
44,12,0,1,0,11847.6865234375,14503.4033203125,16188.494140625,0,CPS,0,2,2
44,12,0,1,0,22414.01171875,21689.7578125,25564.669921875,0,CPS,0,2,2
44,12,0,1,0,24959.099609375,22472.12890625,4434.6572265625,0,CPS,0,2,2
44,12,0,1,0,21224.736328125,20239.59765625,21898.4296875,0,CPS,0,2,2
44,12,0,1,0,24686.76171875,25243.548828125,25564.669921875,0,CPS,0,2,2
48,12,0,1,0,25862.322265625,25243.548828125,0,1,CPS,0,2,2
44,10,0,1,1,18712.95703125,17650.791015625,18770.08203125,0,CPS,0,1,2
44,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
44,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
44,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
44,10,0,1,1,23015.5078125,20320.162109375,11199.689453125,0,CPS,0,1,2
51,12,0,1,0,25862.322265625,13354.0166015625,0,0,CPS,0,2,2
51,12,0,1,0,9457.380859375,5856.14501953125,0,0,CPS,0,2,2
53,16,1,1,0,2566.639404296875,4031.806396484375,2782.55908203125,0,CPS,0,4,2
51,10,0,1,1,7488.31787109375,7888.1611328125,6148.8203125,0,CPS,0,1,2
31,14,0,1,0,18005.662109375,23116.64453125,23188.486328125,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,14270.6611328125,2402.783447265625,0,CPS,0,3,2
31,14,0,1,0,0,0,0,0,CPS,0,3,2
31,14,0,1,0,21316.822265625,22171.35546875,21942.76171875,0,CPS,0,3,2
31,14,0,1,0,23111.51171875,24452.2265625,25564.669921875,0,CPS,0,3,2
31,14,0,1,0,24263.560546875,22448.85546875,24420.91015625,0,CPS,0,3,2
31,14,0,1,0,16177.666015625,25243.548828125,13119.2568359375,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,13108.7421875,25564.669921875,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,25243.548828125,3143.12451171875,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,25243.548828125,24240.626953125,0,CPS,0,3,2
31,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
55,8,0,0,1,25862.322265625,23369.080078125,25564.669921875,0,CPS,0,1,2
51,10,0,1,1,15809.32421875,14412.0966796875,16175.1953125,0,CPS,0,1,2
51,10,0,1,1,25862.322265625,19741.88671875,25564.669921875,0,CPS,0,1,2
51,10,0,1,1,25680.109375,25243.548828125,19792.669921875,0,CPS,0,1,2
51,10,0,1,1,22923.421875,21725.564453125,10348.51953125,0,CPS,0,1,2
51,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
51,10,0,1,1,25854.484375,14711.0810546875,25564.669921875,0,CPS,0,1,2
51,10,0,1,1,10730.904296875,10734.7744140625,23253.505859375,0,CPS,0,1,2
39,14,0,1,0,23595.44921875,25014.38671875,11676.9951171875,0,CPS,0,3,2
39,14,0,1,0,5601.5439453125,10054.451171875,25564.669921875,0,CPS,0,3,2
48,4,0,1,1,18875.576171875,17324.951171875,15227.97265625,0,CPS,0,1,2
48,4,0,1,1,9408.3994140625,8310.677734375,12204.5439453125,0,CPS,0,1,2
