year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,29,1339,1345,-6,1704,1705,-1,AA,117,N332AA,JFK,LAX,356,2475,13,45,2013-11-29T18:00:00Z
2013,11,29,1428,1432,-4,1738,1759,-21,UA,1663,N14102,EWR,SFO,353,2565,14,32,2013-11-29T19:00:00Z
2013,11,29,1453,1455,-2,1814,1819,-5,UA,841,N595UA,JFK,LAX,356,2475,14,55,2013-11-29T19:00:00Z
2013,11,29,1519,1522,-3,1819,1855,-36,UA,1583,N39463,EWR,SFO,335,2565,15,22,2013-11-29T20:00:00Z
2013,11,29,1524,1530,-6,1848,1915,-27,AA,85,N388AA,JFK,SFO,353,2586,15,30,2013-11-29T20:00:00Z
2013,11,29,1527,1530,-3,1823,1905,-42,UA,257,N587UA,JFK,SFO,329,2586,15,30,2013-11-29T20:00:00Z
2013,11,29,1532,1530,2,1901,1855,6,DL,417,N187DN,JFK,LAX,357,2475,15,30,2013-11-29T20:00:00Z
2013,11,29,1543,1545,-2,1907,1920,-13,AA,133,N319AA,JFK,LAX,355,2475,15,45,2013-11-29T20:00:00Z
2013,11,29,1602,1600,2,1924,1940,-16,DL,409,N718TW,JFK,SFO,348,2586,16,0,2013-11-29T21:00:00Z
2013,11,29,1612,1249,203,1908,1610,178,UA,394,N536UA,EWR,SFO,338,2565,12,49,2013-11-29T17:00:00Z
2013,11,29,1623,1630,-7,1931,2010,-39,VX,27,N835VA,JFK,SFO,349,2586,16,30,2013-11-29T21:00:00Z
2013,11,29,1634,1635,-1,2002,1952,10,B6,423,N646JB,JFK,LAX,357,2475,16,35,2013-11-29T21:00:00Z
2013,11,29,1642,1645,-3,2019,2010,9,AA,181,N328AA,JFK,LAX,365,2475,16,45,2013-11-29T21:00:00Z
2013,11,29,1644,1645,-1,2003,2006,-3,DL,477,N199DN,JFK,LAX,354,2475,16,45,2013-11-29T21:00:00Z
2013,11,29,1645,1648,-3,1948,2001,-13,UA,376,N826UA,EWR,LAX,343,2454,16,48,2013-11-29T21:00:00Z
2013,11,29,1652,1655,-3,2013,2025,-12,VX,413,N625VA,JFK,LAX,354,2475,16,55,2013-11-29T21:00:00Z
2013,11,29,1702,1700,2,2030,2035,-5,UA,512,N596UA,JFK,SFO,355,2586,17,0,2013-11-29T22:00:00Z
2013,11,29,1724,1730,-6,2046,2106,-20,B6,415,N827JB,JFK,SFO,357,2586,17,30,2013-11-29T22:00:00Z
2013,11,29,1725,1729,-4,2032,2115,-43,VX,193,N849VA,EWR,SFO,345,2565,17,29,2013-11-29T22:00:00Z
2013,11,29,1727,1729,-2,2029,2109,-40,UA,418,N852UA,EWR,SFO,335,2565,17,29,2013-11-29T22:00:00Z
2013,11,29,1746,1745,1,2057,2125,-28,AA,177,N327AA,JFK,SFO,345,2586,17,45,2013-11-29T22:00:00Z
2013,11,29,1753,1759,-6,2119,2123,-4,UA,535,N588UA,JFK,LAX,356,2475,17,59,2013-11-29T22:00:00Z
2013,11,29,1809,1804,5,2119,2130,-11,UA,1526,N39475,EWR,LAX,345,2454,18,4,2013-11-29T23:00:00Z
2013,11,29,1811,1815,-4,2141,2135,6,DL,426,N624AG,JFK,LAX,361,2475,18,15,2013-11-29T23:00:00Z
2013,11,29,1814,1820,-6,2130,2145,-15,AA,119,N3KAAA,EWR,LAX,353,2454,18,20,2013-11-29T23:00:00Z
2013,11,29,1849,1855,-6,2215,2235,-20,VX,29,N630VA,JFK,SFO,352,2586,18,55,2013-11-29T23:00:00Z
2013,11,29,1850,1900,-10,2202,2215,-13,AA,21,N335AA,JFK,LAX,341,2475,19,0,2013-11-30T00:00:00Z
2013,11,29,1859,1900,-1,2225,2243,-18,DL,435,N707TW,JFK,SFO,351,2586,19,0,2013-11-30T00:00:00Z
2013,11,29,2114,2050,24,155,135,20,UA,1071,N77295,EWR,BQN,203,1585,20,50,2013-11-30T01:00:00Z
2013,11,29,2130,2000,90,42,2325,77,VX,415,N637VA,JFK,LAX,349,2475,20,0,2013-11-30T01:00:00Z
2013,11,29,2131,2135,-4,52,55,-3,AA,185,N338AA,JFK,LAX,357,2475,21,35,2013-11-30T02:00:00Z
2013,11,29,2350,2359,-9,446,437,9,B6,839,N552JB,JFK,BQN,202,1576,23,59,2013-11-30T04:00:00Z
2013,11,30,545,550,-5,1026,1027,-1,B6,939,N526JB,JFK,BQN,201,1576,5,50,2013-11-30T10:00:00Z
2013,11,30,554,600,-6,943,933,10,UA,303,N502UA,JFK,SFO,376,2586,6,0,2013-11-30T11:00:00Z
2013,11,30,557,600,-3,857,927,-30,UA,665,N520UA,EWR,SFO,330,2565,6,0,2013-11-30T11:00:00Z
2013,11,30,624,629,-5,923,939,-16,UA,785,N565UA,EWR,LAX,332,2454,6,29,2013-11-30T11:00:00Z
2013,11,30,635,635,0,1004,1002,2,UA,821,N670UA,EWR,SFO,358,2565,6,35,2013-11-30T11:00:00Z
2013,11,30,655,700,-5,1019,1015,4,B6,23,N789JB,JFK,LAX,351,2475,7,0,2013-11-30T12:00:00Z
2013,11,30,656,700,-4,1031,1037,-6,DL,430,N705TW,JFK,SFO,365,2586,7,0,2013-11-30T12:00:00Z
2013,11,30,659,700,-1,1012,1025,-13,VX,399,N624VA,JFK,LAX,339,2475,7,0,2013-11-30T12:00:00Z
2013,11,30,700,700,0,1033,1023,10,DL,472,N194DN,JFK,LAX,346,2475,7,0,2013-11-30T12:00:00Z
2013,11,30,724,730,-6,1028,1105,-37,VX,183,N846VA,EWR,SFO,349,2565,7,30,2013-11-30T12:00:00Z
2013,11,30,729,730,-1,1043,1110,-27,VX,11,N839VA,JFK,SFO,352,2586,7,30,2013-11-30T12:00:00Z
2013,11,30,730,729,1,1040,1041,-1,UA,997,N530UA,EWR,LAX,336,2454,7,29,2013-11-30T12:00:00Z
2013,11,30,757,800,-3,1108,1136,-28,UA,397,N588UA,JFK,SFO,343,2586,8,0,2013-11-30T13:00:00Z
2013,11,30,800,800,0,1117,1135,-18,AA,59,N395AA,JFK,SFO,352,2586,8,0,2013-11-30T13:00:00Z
2013,11,30,833,830,3,1131,1152,-21,UA,443,N587UA,JFK,LAX,328,2475,8,30,2013-11-30T13:00:00Z
2013,11,30,842,845,-3,1155,1158,-3,UA,856,N559UA,EWR,LAX,329,2454,8,45,2013-11-30T13:00:00Z
2013,11,30,854,854,0,1211,1222,-11,UA,281,N553UA,EWR,SFO,334,2565,8,54,2013-11-30T13:00:00Z
2013,11,30,859,905,-6,1208,1225,-17,VX,161,N841VA,EWR,LAX,339,2454,9,5,2013-11-30T14:00:00Z
2013,11,30,904,900,4,1208,1225,-17,AA,1,N332AA,JFK,LAX,341,2475,9,0,2013-11-30T14:00:00Z
2013,11,30,914,900,14,1207,1235,-28,UA,505,N555UA,JFK,SFO,330,2586,9,0,2013-11-30T14:00:00Z
2013,11,30,922,920,2,1229,1245,-16,VX,407,N635VA,JFK,LAX,346,2475,9,20,2013-11-30T14:00:00Z
2013,11,30,955,957,-2,1255,1326,-31,UA,1289,N28457,EWR,SFO,338,2565,9,57,2013-11-30T14:00:00Z
2013,11,30,956,1000,-4,1306,1333,-27,DL,469,N707TW,JFK,SFO,349,2586,10,0,2013-11-30T15:00:00Z
2013,11,30,1022,1030,-8,1320,1340,-20,AA,19,N336AA,JFK,LAX,333,2475,10,30,2013-11-30T15:00:00Z
2013,11,30,1023,1030,-7,1323,1405,-42,VX,187,N633VA,EWR,SFO,340,2565,10,30,2013-11-30T15:00:00Z
2013,11,30,1025,1025,0,1411,1400,11,UA,642,N510UA,JFK,SFO,332,2586,10,25,2013-11-30T15:00:00Z
2013,11,30,1028,1035,-7,1341,1405,-24,VX,23,N629VA,JFK,SFO,348,2586,10,35,2013-11-30T15:00:00Z
2013,11,30,1029,1030,-1,1343,1355,-12,AA,179,N398AA,JFK,SFO,342,2586,10,30,2013-11-30T15:00:00Z
2013,11,30,1127,1118,9,1419,1445,-26,UA,541,N837UA,EWR,LAX,319,2454,11,18,2013-11-30T16:00:00Z
2013,11,30,1135,1135,0,1500,1511,-11,UA,1120,N76269,EWR,SFO,345,2565,11,35,2013-11-30T16:00:00Z
2013,11,30,1152,1200,-8,1437,1510,-33,AA,3,N338AA,JFK,LAX,328,2475,12,0,2013-11-30T17:00:00Z
2013,11,30,1153,1151,2,1503,1459,4,B6,323,N805JB,JFK,LAX,347,2475,11,51,2013-11-30T16:00:00Z
2013,11,30,1213,1119,54,1533,1432,61,UA,703,N590UA,JFK,LAX,338,2475,11,19,2013-11-30T16:00:00Z
2013,11,30,1236,1243,-7,1533,1604,-31,UA,497,N585UA,EWR,SFO,334,2565,12,43,2013-11-30T17:00:00Z
2013,11,30,1256,1300,-4,1547,1610,-23,VX,165,N632VA,EWR,LAX,333,2454,13,0,2013-11-30T18:00:00Z
2013,11,30,1257,1300,-3,1612,1620,-8,VX,411,N621VA,JFK,LAX,344,2475,13,0,2013-11-30T18:00:00Z
2013,11,30,1301,1300,1,1619,1615,4,B6,1023,N821JB,JFK,LAX,344,2475,13,0,2013-11-30T18:00:00Z
2013,11,30,1323,1325,-2,1616,1643,-27,UA,1199,N77865,EWR,LAX,331,2454,13,25,2013-11-30T18:00:00Z
2013,11,30,1337,1345,-8,1642,1705,-23,AA,117,N339AA,JFK,LAX,348,2475,13,45,2013-11-30T18:00:00Z
2013,11,30,1356,1357,-1,1652,1728,-36,UA,1583,N37253,EWR,SFO,341,2565,13,57,2013-11-30T18:00:00Z
2013,11,30,1451,1455,-4,1745,1819,-34,UA,841,N512UA,JFK,LAX,326,2475,14,55,2013-11-30T19:00:00Z
2013,11,30,1457,1500,-3,1802,1820,-18,UA,1600,N17126,EWR,LAX,337,2454,15,0,2013-11-30T20:00:00Z
2013,11,30,1526,1530,-4,1906,1901,5,DL,417,N194DN,JFK,LAX,352,2475,15,30,2013-11-30T20:00:00Z
2013,11,30,1529,1530,-1,1836,1915,-39,AA,85,N393AA,JFK,SFO,347,2586,15,30,2013-11-30T20:00:00Z
2013,11,30,1531,1530,1,1850,1905,-15,UA,257,N546UA,JFK,SFO,346,2586,15,30,2013-11-30T20:00:00Z
2013,11,30,1537,1545,-8,1845,1920,-35,AA,133,N323AA,JFK,LAX,345,2475,15,45,2013-11-30T20:00:00Z
2013,11,30,1549,1544,5,1848,1917,-29,UA,1246,N38268,EWR,SFO,337,2565,15,44,2013-11-30T20:00:00Z
2013,11,30,1558,1600,-2,1927,1947,-20,DL,409,N717TW,JFK,SFO,353,2586,16,0,2013-11-30T21:00:00Z
2013,11,30,1629,1630,-1,1930,2010,-40,VX,27,N638VA,JFK,SFO,343,2586,16,30,2013-11-30T21:00:00Z
2013,11,30,1633,1635,-2,1951,1952,-1,B6,423,N705JB,JFK,LAX,350,2475,16,35,2013-11-30T21:00:00Z
2013,11,30,1646,1645,1,2001,2010,-9,AA,181,N319AA,JFK,LAX,352,2475,16,45,2013-11-30T21:00:00Z
2013,11,30,1655,1700,-5,2002,2035,-33,UA,512,N597UA,JFK,SFO,342,2586,17,0,2013-11-30T22:00:00Z
2013,11,30,1656,1655,1,2012,2025,-13,VX,413,N848VA,JFK,LAX,346,2475,16,55,2013-11-30T21:00:00Z
2013,11,30,1658,1700,-2,2011,2014,-3,UA,1493,N39297,EWR,LAX,342,2454,17,0,2013-11-30T22:00:00Z
2013,11,30,1713,1705,8,2027,2047,-20,UA,1284,N39728,EWR,SFO,354,2565,17,5,2013-11-30T22:00:00Z
2013,11,30,1726,1730,-4,2047,2118,-31,DL,434,N718TW,JFK,SFO,357,2586,17,30,2013-11-30T22:00:00Z
2013,11,30,1726,1725,1,2031,2045,-14,VX,169,N637VA,EWR,LAX,341,2454,17,25,2013-11-30T22:00:00Z
2013,11,30,1732,1730,2,2053,2106,-13,B6,415,N827JB,JFK,SFO,355,2586,17,30,2013-11-30T22:00:00Z
2013,11,30,1735,1729,6,2038,2115,-37,VX,193,N845VA,EWR,SFO,344,2565,17,29,2013-11-30T22:00:00Z
2013,11,30,1754,1759,-5,2044,2123,-39,UA,535,N595UA,JFK,LAX,320,2475,17,59,2013-11-30T22:00:00Z
2013,11,30,1757,1759,-2,2054,2135,-41,UA,418,N580UA,EWR,SFO,327,2565,17,59,2013-11-30T22:00:00Z
2013,11,30,1810,1815,-5,2121,2146,-25,DL,426,N195DN,JFK,LAX,336,2475,18,15,2013-11-30T23:00:00Z
2013,11,30,1811,1820,-9,2112,2145,-33,AA,119,N3GNAA,EWR,LAX,337,2454,18,20,2013-11-30T23:00:00Z
2013,11,30,1821,1804,17,2103,2130,-27,UA,1735,N37437,EWR,LAX,319,2454,18,4,2013-11-30T23:00:00Z
2013,11,30,1853,1855,-2,2156,2235,-39,VX,29,N844VA,JFK,SFO,341,2586,18,55,2013-11-30T23:00:00Z
2013,11,30,1858,1900,-2,2214,2251,-37,DL,435,N721TW,JFK,SFO,350,2586,19,0,2013-12-01T00:00:00Z
2013,11,30,1907,1900,7,2154,2215,-21,AA,21,N335AA,JFK,LAX,313,2475,19,0,2013-12-01T00:00:00Z
2013,11,30,1912,1855,17,2204,2224,-20,UA,471,N524UA,EWR,SFO,332,2565,18,55,2013-11-30T23:00:00Z
2013,11,30,1931,1931,0,2233,2257,-24,UA,1526,N17229,EWR,LAX,335,2454,19,31,2013-12-01T00:00:00Z
2013,11,30,2016,2000,16,2315,2325,-10,VX,415,N639VA,JFK,LAX,336,2475,20,0,2013-12-01T01:00:00Z
2013,11,30,2018,2019,-1,2336,2355,-19,B6,915,N807JB,JFK,SFO,354,2586,20,19,2013-12-01T01:00:00Z
2013,11,30,2024,2015,9,2334,2354,-20,DL,427,N180DN,JFK,LAX,334,2475,20,15,2013-12-01T01:00:00Z
2013,11,30,2043,2025,18,2338,2340,-2,UA,771,N502UA,JFK,LAX,328,2475,20,25,2013-12-01T01:00:00Z
2013,11,30,2043,2040,3,17,2359,18,B6,523,N636JB,JFK,LAX,348,2475,20,40,2013-12-01T01:00:00Z
2013,11,30,2046,2045,1,1,11,-10,UA,1049,N33264,EWR,LAX,343,2454,20,45,2013-12-01T01:00:00Z
2013,11,30,2050,2045,5,2349,24,-35,UA,1081,N38459,EWR,SFO,340,2565,20,45,2013-12-01T01:00:00Z
2013,11,30,2119,2120,-1,12,100,-48,UA,1051,N27213,EWR,SFO,335,2565,21,20,2013-12-01T02:00:00Z
2013,11,30,2132,2135,-3,48,55,-7,AA,185,N328AA,JFK,LAX,351,2475,21,35,2013-12-01T02:00:00Z
2013,11,30,2138,2050,48,207,135,32,UA,1071,N21723,EWR,BQN,193,1585,20,50,2013-12-01T01:00:00Z
2013,11,30,2351,2359,-8,423,437,-14,B6,839,N547JB,JFK,BQN,193,1576,23,59,2013-12-01T04:00:00Z
2013,12,1,17,2359,18,443,437,6,B6,839,N593JB,JFK,BQN,186,1576,23,59,2013-12-02T04:00:00Z
2013,12,1,540,550,-10,1005,1027,-22,B6,939,N821JB,JFK,BQN,189,1576,5,50,2013-12-01T10:00:00Z
2013,12,1,606,604,2,925,937,-12,UA,1689,N76502,EWR,SFO,346,2565,6,4,2013-12-01T11:00:00Z
2013,12,1,628,635,-7,931,951,-20,UA,1439,N76288,EWR,LAX,341,2454,6,35,2013-12-01T11:00:00Z
2013,12,1,630,639,-9,951,1002,-11,UA,997,N590UA,JFK,LAX,349,2475,6,39,2013-12-01T11:00:00Z
2013,12,1,649,600,49,1009,933,36,UA,303,N568UA,JFK,SFO,344,2586,6,0,2013-12-01T11:00:00Z
2013,12,1,653,700,-7,1023,1015,8,B6,23,N805JB,JFK,LAX,351,2475,7,0,2013-12-01T12:00:00Z
2013,12,1,655,700,-5,1015,1037,-22,DL,430,N704X,JFK,SFO,344,2586,7,0,2013-12-01T12:00:00Z
2013,12,1,656,700,-4,1005,1025,-20,VX,399,N642VA,JFK,LAX,338,2475,7,0,2013-12-01T12:00:00Z
2013,12,1,709,700,9,1040,1023,17,DL,472,N187DN,JFK,LAX,348,2475,7,0,2013-12-01T12:00:00Z
2013,12,1,724,730,-6,1021,1105,-44,VX,183,N847VA,EWR,SFO,343,2565,7,30,2013-12-01T12:00:00Z
2013,12,1,726,730,-4,1038,1110,-32,VX,11,N839VA,JFK,SFO,350,2586,7,30,2013-12-01T12:00:00Z
2013,12,1,728,730,-2,1033,1050,-17,AA,33,N324AA,JFK,LAX,335,2475,7,30,2013-12-01T12:00:00Z
2013,12,1,758,800,-2,1116,1136,-20,UA,397,N598UA,JFK,SFO,341,2586,8,0,2013-12-01T13:00:00Z
2013,12,1,811,800,11,1112,1135,-23,AA,59,N371AA,JFK,SFO,339,2586,8,0,2013-12-01T13:00:00Z
2013,12,1,821,830,-9,1109,1152,-43,UA,443,N597UA,JFK,LAX,325,2475,8,30,2013-12-01T13:00:00Z
2013,12,1,828,830,-2,1130,1143,-13,UA,653,N578UA,EWR,LAX,335,2454,8,30,2013-12-01T13:00:00Z
2013,12,1,843,850,-7,1149,1228,-39,B6,15,N827JB,JFK,SFO,343,2586,8,50,2013-12-01T13:00:00Z
2013,12,1,852,745,67,1203,1125,38,UA,1120,N36247,EWR,SFO,337,2565,7,45,2013-12-01T12:00:00Z
2013,12,1,856,900,-4,1212,1225,-13,AA,1,N323AA,JFK,LAX,343,2475,9,0,2013-12-01T14:00:00Z
2013,12,1,857,900,-3,1143,1215,-32,DL,422,N717TW,JFK,LAX,320,2475,9,0,2013-12-01T14:00:00Z
2013,12,1,857,857,0,1223,1231,-8,UA,1246,N76254,EWR,SFO,339,2565,8,57,2013-12-01T13:00:00Z
2013,12,1,904,905,-1,1210,1225,-15,VX,161,N840VA,EWR,LAX,329,2454,9,5,2013-12-01T14:00:00Z
2013,12,1,917,921,-4,1231,1235,-4,B6,223,N775JB,JFK,LAX,342,2475,9,21,2013-12-01T14:00:00Z
2013,12,1,919,920,-1,1220,1245,-25,VX,407,N628VA,JFK,LAX,334,2475,9,20,2013-12-01T14:00:00Z
2013,12,1,931,935,-4,1244,1253,-9,UA,578,N441UA,EWR,LAX,350,2454,9,35,2013-12-01T14:00:00Z
2013,12,1,956,1001,-5,1308,1330,-22,UA,1289,N53442,EWR,SFO,340,2565,10,1,2013-12-01T15:00:00Z
2013,12,1,1000,1000,0,1309,1333,-24,DL,469,N624AG,JFK,SFO,350,2586,10,0,2013-12-01T15:00:00Z
2013,12,1,1017,1025,-8,1325,1400,-35,UA,642,N589UA,JFK,SFO,344,2586,10,25,2013-12-01T15:00:00Z
2013,12,1,1023,1030,-7,1328,1355,-27,AA,179,N368AA,JFK,SFO,338,2586,10,30,2013-12-01T15:00:00Z
2013,12,1,1027,1030,-3,1334,1405,-31,VX,187,N623VA,EWR,SFO,342,2565,10,30,2013-12-01T15:00:00Z
2013,12,1,1033,1035,-2,1342,1405,-23,VX,23,N624VA,JFK,SFO,347,2586,10,35,2013-12-01T15:00:00Z
2013,12,1,1035,1030,5,1334,1340,-6,AA,19,N327AA,JFK,LAX,338,2475,10,30,2013-12-01T15:00:00Z
2013,12,1,1055,1100,-5,1405,1436,-31,UA,1583,N76526,EWR,SFO,347,2565,11,0,2013-12-01T16:00:00Z
2013,12,1,1057,1059,-2,1342,1428,-46,UA,1479,N33292,EWR,LAX,324,2454,10,59,2013-12-01T15:00:00Z
2013,12,1,1149,1151,-2,1443,1459,-16,B6,323,N789JB,JFK,LAX,334,2475,11,51,2013-12-01T16:00:00Z
2013,12,1,1155,1200,-5,1500,1526,-26,UA,766,N595UA,JFK,SFO,336,2586,12,0,2013-12-01T17:00:00Z
2013,12,1,1206,1200,6,1510,1520,-10,DL,423,N723TW,JFK,LAX,340,2475,12,0,2013-12-01T17:00:00Z
2013,12,1,1247,1200,47,1606,1510,56,AA,3,N336AA,JFK,LAX,340,2475,12,0,2013-12-01T17:00:00Z
2013,12,1,1252,1300,-8,1558,1620,-22,VX,411,N635VA,JFK,LAX,340,2475,13,0,2013-12-01T18:00:00Z
2013,12,1,1254,1300,-6,1548,1610,-22,VX,165,N622VA,EWR,LAX,327,2454,13,0,2013-12-01T18:00:00Z
2013,12,1,1257,1300,-3,1605,1615,-10,B6,1023,N779JB,JFK,LAX,339,2475,13,0,2013-12-01T18:00:00Z
2013,12,1,1258,1300,-2,1617,1631,-14,DL,432,N721TW,JFK,SFO,345,2586,13,0,2013-12-01T18:00:00Z
2013,12,1,1314,1249,25,1613,1614,-1,UA,394,N854UA,EWR,SFO,341,2565,12,49,2013-12-01T17:00:00Z
2013,12,1,1314,1119,115,1607,1432,95,UA,703,N587UA,JFK,LAX,326,2475,11,19,2013-12-01T16:00:00Z
2013,12,1,1341,1345,-4,1641,1705,-24,AA,117,N319AA,JFK,LAX,324,2475,13,45,2013-12-01T18:00:00Z
2013,12,1,1400,1357,3,1715,1728,-13,UA,1663,N75432,EWR,SFO,346,2565,13,57,2013-12-01T18:00:00Z
2013,12,1,1426,1432,-6,1735,1759,-24,UA,1296,N14118,EWR,SFO,347,2565,14,32,2013-12-01T19:00:00Z
2013,12,1,1452,1325,87,1725,1643,42,UA,1054,N13138,EWR,LAX,302,2454,13,25,2013-12-01T18:00:00Z
2013,12,1,1458,1455,3,1815,1819,-4,UA,841,N588UA,JFK,LAX,339,2475,14,55,2013-12-01T19:00:00Z
2013,12,1,1458,1459,-1,1755,1819,-24,UA,1600,N14115,EWR,LAX,327,2454,14,59,2013-12-01T19:00:00Z
2013,12,1,1520,1530,-10,1846,1905,-19,UA,257,N502UA,JFK,SFO,351,2586,15,30,2013-12-01T20:00:00Z
2013,12,1,1523,1530,-7,1856,1915,-19,AA,85,N380AA,JFK,SFO,366,2586,15,30,2013-12-01T20:00:00Z
2013,12,1,1529,1530,-1,1854,1901,-7,DL,417,N197DN,JFK,LAX,339,2475,15,30,2013-12-01T20:00:00Z
2013,12,1,1541,1545,-4,1859,1920,-21,AA,133,N338AA,JFK,LAX,333,2475,15,45,2013-12-01T20:00:00Z
2013,12,1,1557,1600,-3,1918,1947,-29,DL,409,N712TW,JFK,SFO,349,2586,16,0,2013-12-01T21:00:00Z
2013,12,1,1636,1630,6,2010,2010,0,VX,27,N636VA,JFK,SFO,359,2586,16,30,2013-12-01T21:00:00Z
2013,12,1,1654,1635,19,1938,1952,-14,B6,423,N640JB,JFK,LAX,311,2475,16,35,2013-12-01T21:00:00Z
2013,12,1,1658,1700,-2,2015,2042,-27,UA,1284,N16713,EWR,SFO,354,2565,17,0,2013-12-01T22:00:00Z
2013,12,1,1700,1700,0,2023,2035,-12,UA,512,N546UA,JFK,SFO,350,2586,17,0,2013-12-01T22:00:00Z
2013,12,1,1713,1655,18,2002,2025,-23,VX,413,N634VA,JFK,LAX,320,2475,16,55,2013-12-01T21:00:00Z
2013,12,1,1727,1645,42,2037,2014,23,DL,477,N718TW,JFK,LAX,329,2475,16,45,2013-12-01T21:00:00Z
2013,12,1,1728,1729,-1,2032,2111,-39,UA,1127,N75429,EWR,SFO,338,2565,17,29,2013-12-01T22:00:00Z
2013,12,1,1733,1730,3,2048,2118,-30,DL,434,N707TW,JFK,SFO,350,2586,17,30,2013-12-01T22:00:00Z
2013,12,1,1735,1730,5,2058,2106,-8,B6,415,N703JB,JFK,SFO,355,2586,17,30,2013-12-01T22:00:00Z
2013,12,1,1742,1745,-3,2051,2125,-34,AA,177,N328AA,JFK,SFO,345,2586,17,45,2013-12-01T22:00:00Z
2013,12,1,1753,1725,28,2032,2045,-13,VX,169,N637VA,EWR,LAX,316,2454,17,25,2013-12-01T22:00:00Z
2013,12,1,1754,1729,25,2115,2115,0,VX,193,N361VA,EWR,SFO,344,2565,17,29,2013-12-01T22:00:00Z
2013,12,1,1755,1759,-4,2118,2123,-5,UA,535,N512UA,JFK,LAX,352,2475,17,59,2013-12-01T22:00:00Z
2013,12,1,1803,1645,78,2118,2010,68,AA,181,N335AA,JFK,LAX,345,2475,16,45,2013-12-01T21:00:00Z
2013,12,1,1819,1820,-1,2127,2145,-18,AA,119,N3GLAA,EWR,LAX,326,2454,18,20,2013-12-01T23:00:00Z
2013,12,1,1823,1815,8,2112,2146,-34,DL,426,N188DN,JFK,LAX,324,2475,18,15,2013-12-01T23:00:00Z
2013,12,1,1823,1804,19,2123,2124,-1,UA,980,N569UA,EWR,LAX,310,2454,18,4,2013-12-01T23:00:00Z
2013,12,1,1824,1830,-6,2225,2206,19,UA,389,N518UA,JFK,SFO,352,2586,18,30,2013-12-01T23:00:00Z
2013,12,1,1855,1855,0,2250,2235,15,VX,29,N631VA,JFK,SFO,357,2586,18,55,2013-12-01T23:00:00Z
2013,12,1,1857,1900,-3,2138,2215,-37,AA,21,N339AA,JFK,LAX,310,2475,19,0,2013-12-02T00:00:00Z
2013,12,1,1911,1900,11,2223,2251,-28,DL,435,N727TW,JFK,SFO,345,2586,19,0,2013-12-02T00:00:00Z
2013,12,1,1941,1829,72,2235,2204,31,UA,1064,N39415,EWR,SFO,338,2565,18,29,2013-12-01T23:00:00Z
2013,12,1,1941,1930,11,2249,2256,-7,UA,1526,N68453,EWR,LAX,319,2454,19,30,2013-12-02T00:00:00Z
2013,12,1,2015,2019,-4,2311,2345,-34,UA,1224,N37274,EWR,LAX,324,2454,20,19,2013-12-02T01:00:00Z
2013,12,1,2016,1945,31,2324,2318,6,UA,1651,N57857,EWR,SFO,328,2565,19,45,2013-12-02T00:00:00Z
2013,12,1,2017,2000,17,2334,2325,9,VX,415,N630VA,JFK,LAX,325,2475,20,0,2013-12-02T01:00:00Z
2013,12,1,2027,2019,8,10,2355,15,B6,915,N746JB,JFK,SFO,356,2586,20,19,2013-12-02T01:00:00Z
2013,12,1,2029,2015,14,2328,2354,-26,DL,427,N192DN,JFK,LAX,342,2475,20,15,2013-12-02T01:00:00Z
2013,12,1,2037,2040,-3,2342,2359,-17,B6,523,N709JB,JFK,LAX,338,2475,20,40,2013-12-02T01:00:00Z
2013,12,1,2040,2025,15,29,2340,49,UA,314,N596UA,JFK,LAX,361,2475,20,25,2013-12-02T01:00:00Z
2013,12,1,2116,2100,16,31,26,5,UA,1466,N87513,EWR,LAX,345,2454,21,0,2013-12-02T02:00:00Z
2013,12,1,2143,2050,53,213,135,38,UA,1071,N13248,EWR,BQN,188,1585,20,50,2013-12-02T01:00:00Z
2013,12,1,2149,2135,14,111,55,16,AA,185,N324AA,JFK,LAX,350,2475,21,35,2013-12-02T02:00:00Z
2013,12,1,2158,2121,37,56,101,-5,UA,1081,N37427,EWR,SFO,340,2565,21,21,2013-12-02T02:00:00Z
2013,12,2,544,550,-6,1006,1027,-21,B6,939,N529JB,JFK,BQN,184,1576,5,50,2013-12-02T10:00:00Z
2013,12,2,555,600,-5,932,933,-1,UA,303,N598UA,JFK,SFO,366,2586,6,0,2013-12-02T11:00:00Z
2013,12,2,609,610,-1,953,943,10,UA,1668,N39297,EWR,SFO,375,2565,6,10,2013-12-02T11:00:00Z
2013,12,2,635,639,-4,942,955,-13,UA,1439,N39461,EWR,LAX,337,2454,6,39,2013-12-02T11:00:00Z
2013,12,2,636,639,-3,927,1002,-35,UA,398,N588UA,JFK,LAX,324,2475,6,39,2013-12-02T11:00:00Z
2013,12,2,656,700,-4,1004,1035,-31,DL,472,N718TW,JFK,LAX,342,2475,7,0,2013-12-02T12:00:00Z
2013,12,2,658,700,-2,1029,1015,14,B6,23,N807JB,JFK,LAX,345,2475,7,0,2013-12-02T12:00:00Z
2013,12,2,659,700,-1,1040,1037,3,DL,430,N624AG,JFK,SFO,369,2586,7,0,2013-12-02T12:00:00Z
2013,12,2,700,700,0,1011,1025,-14,VX,399,N627VA,JFK,LAX,346,2475,7,0,2013-12-02T12:00:00Z
2013,12,2,707,710,-3,1040,1029,11,UA,821,N521UA,EWR,SFO,371,2565,7,10,2013-12-02T12:00:00Z
